
"M1.null.no.covs","508.732925675395"
"M1.red.no.covs","483.993335812181"
"M1.full.no.covs","481.638418020676"
"M2.full.covs","484.693025544829"
"M2.red.covs","484.981278889932"
"M2.null.covs","510.208689037415"
